A,Ctrl+Alt+Del는 이 컴퓨터를 사용하는 일종의 '마침표'입니다. 하루에 20번은 찍습니다.,0.878111991
B,B 컴퓨터는 다중 모니터 환경에서도 끊김 없이 잘 작동합니다.,0.892267285
E,E 컴퓨터는 발열이 거의 느껴지지 않습니다.,0.0612821369
A,"이건 팬 소음이 아니라 공사장 소음입니다. 이걸 켜는 순간, 방 안의 모든 대화가 중단됩니다.",0.637518227
B,B 컴퓨터는 게이밍과 작업 성능이 균형 잡혀 있습니다.,0.834632685
A,키보드 위에 손을 올리고 있으면 저온 화상을 입을 것 같습니다. 삼겹살 구워도 될 정도의 발열은 대체 어떤 설계 미스입니까?,0.788778326
B,B 컴퓨터는 몇 년간은 업그레이드 걱정 없이 사용할 수 있을 것 같습니다.,0.933582339
A,눈이 썩어 들어가는 듯한 물 빠진 색감. 최대 밝기로 해도 해가 진 뒤에나 겨우 보입니다.,0.0984300871
D,D 컴퓨터는 FPS 게임도 무난하게 소화합니다.,0.657635944
B,B 컴퓨터는 고사양 게임도 안정적으로 실행됩니다.,0.0559675873
A,"소리가 나오는 게 아니라, 누군가 종이컵에 대고 비명 지르는 소리가 납니다. 음질을 논하는 것 자체가 사치입니다.",0.787439134
E,E 컴퓨터는 가격 대비 성능이 뛰어나 경제적인 선택이었습니다.,0.696690485
C,C 컴퓨터는 CPU와 GPU 조합이 균형 잡혀 있습니다.,0.0362692485
A,2025년에 이 따위의 웹캠이 웬 말입니까? 내 모습이 모자이크 처리되어 나옵니다.,0.100688087
B,B 컴퓨터는 가격 대비 가치가 충분합니다.,0.624459765
B,B 컴퓨터는 CPU와 GPU 밸런스가 뛰어나 모든 작업에서 균형 있는 퍼포먼스를 제공합니다.,0.404174512
B,B 컴퓨터는 무겁고 복잡한 프로그램도 빠르게 실행됩니다.,0.749843187
B,B 컴퓨터는 CPU와 GPU 조합이 훌륭합니다.,0.889894656
C,C 컴퓨터는 발열 관리가 안정적입니다.,0.812562716
E,E 컴퓨터는 SSD 덕분에 파일 복사와 설치가 빠르게 진행되었습니다.,0.676851637
C,C 컴퓨터는 SSD 1TB 용량이 충분히 여유롭습니다.,0.258263447
D,D 컴퓨터는 인텔 i5-13400F와 RTX 3060 조합으로 고사양 게임을 중옵션 이상으로 쾌적하게 즐길 수 있었습니다.,0.586792349
E,E 컴퓨터는 학생용으로 알맞습니다.,0.741032871
B,B 컴퓨터는 SSD 2TB 용량이 넉넉합니다.,0.3789353
A,커서가 이리저리 순간이동을 합니다. 내가 원하는 곳으로 정확히 가지 않는 유일한 존재입니다.,0.995694474
A,스펀지에 물 먹여놓고 누르는 기분입니다. 키가 눌렸는지 안 눌렸는지 알 수가 없어 오타만 늘어납니다.,0.836537237
C,"C 컴퓨터는 FPS, RPG 등 장르를 가리지 않고 고사양 게임을 원활하게 실행했습니다.",0.670787069
E,E 컴퓨터는 사무실 공용 PC로 쓰기 적합합니다.,0.252237247
D,D 컴퓨터는 영상 편집이나 디자인 프로그램도 원활하게 작동했습니다.,0.494987882
E,E 컴퓨터는 소음이 거의 없어서 조용한 환경에서 집중하기 좋았습니다.,0.776183012
A,파란색만 봐도 PTSD가 올 지경입니다. 중요한 작업 저장 직전에 뜨는 블루스크린은 살인 충동을 유발합니다.,0.360402748
D,D 컴퓨터는 소음이 적어 쾌적합니다.,0.0106254264
E,E 컴퓨터는 장시간 학습용으로 사용해도 안정적으로 유지되었습니다.,0.162991993
B,B 컴퓨터는 로딩 시간이 확 줄었습니다.,0.959987247
B,B 컴퓨터는 레이트레이싱 옵션을 켜도 프레임이 안정적으로 유지되어 몰입감이 뛰어납니다.,0.390897105
C,C 컴퓨터는 장시간 사용 시에도 성능 저하가 없다는 점이 인상적입니다.,0.423839175
A,지워지지도 않는 쓰레기 앱들이 하드 용량의 30%를 차지하고 있습니다. 이건 바이러스와 뭐가 다릅니까?,0.828454639
C,C 컴퓨터는 32GB RAM으로 멀티태스킹이 부드럽습니다.,0.920972963
E,E 컴퓨터는 문서 작업에 최적화된 가성비 모델입니다.,0.158790109
D,D 컴퓨터는 가성비가 정말 뛰어납니다.,0.618813623
B,B 컴퓨터는 FPS 게임에서 프레임 드랍이 거의 없어 경쟁력 있는 플레이가 가능했습니다.,0.317369756
E,"E 컴퓨터는 인텔 i3와 내장 그래픽 구성으로 문서 작성, 웹 서핑, 영상 시청에 최적화된 환경을 제공합니다.",0.304427476
D,D 컴퓨터는 CPU와 GPU 밸런스가 괜찮아 안정적인 체감을 줍니다.,0.154767734
C,C 컴퓨터는 게이밍과 크리에이티브 작업 양쪽에 모두 어울리는 선택입니다.,0.95940554
C,C 컴퓨터는 SSD 1TB 용량 덕분에 게임과 작업 파일을 저장하는 데 전혀 부족함이 없었습니다.,0.119365338
B,B 컴퓨터는 FPS 게임에서 프레임이 안정적입니다.,0.216676162
C,C 컴퓨터는 영상 편집 속도가 빠릅니다.,0.841011825
A,"""업데이트를 시작합니다. 1시간 소요..."" (3시간 뒤) ""...99%에서 멈춤."" 이 컴퓨터는 시간을 잡아먹는 괴물입니다.",0.683132889
D,D 컴퓨터는 업그레이드 여지도 있습니다.,0.93817878
B,B 컴퓨터는 안정적인 성능으로 장시간 사용에도 피로감이 덜합니다.,0.685118694
A,절전 모드는 사실상 '사망 선고'입니다. 한번 잠들면 다시는 깨어나지 않아 매번 전원 코드를 뽑아야 합니다.,0.588912575
C,C 컴퓨터는 부팅과 로딩 속도가 매우 빨라 기다림이 거의 없습니다.,0.673847294
B,B 컴퓨터는 영상 편집 속도가 크게 단축되었습니다.,0.120792872
C,C 컴퓨터는 다중 모니터 연결에서도 안정적인 성능을 보여줬습니다.,0.29410025
C,C 컴퓨터는 FPS 게임에서 프레임이 안정적입니다.,0.544582119
D,D 컴퓨터는 사무용으로 쓰기 딱 좋습니다.,0.667240563
C,C 컴퓨터는 가성비가 뛰어난 제품입니다.,0.096036294
E,E 컴퓨터는 온라인 강의나 화상회의를 장시간 진행해도 끊김이 없어 좋았습니다.,0.0146496328
D,D 컴퓨터는 중급 수준 게이머에게 만족스러운 성능을 제공합니다.,0.490906594
A,5G 시대에 2G 속도를 경험하게 해줍니다. 5분마다 한 번씩 인터넷 연결이 끊깁니다.,0.875840131
C,C 컴퓨터는 발열과 소음을 잘 잡아 장시간 사용에도 안정적입니다.,0.618161128
C,C 컴퓨터는 최신 게임도 문제없이 실행됩니다.,0.985108945
C,C 컴퓨터는 인텔 i5와 RTX 4070 Ti 조합으로 대부분의 고사양 게임을 쾌적하게 즐길 수 있습니다.,0.994591866
A,완충 후 어댑터를 뽑는 순간 90분 카운트다운이 시작됩니다. 이건 노트북이 아니라 그냥 '전원이 필요한 데스크톱'입니다.,0.534825741
E,E 컴퓨터는 웹 브라우저를 여러 개 열어도 안정적으로 동작했습니다.,0.820220177
D,D 컴퓨터는 합리적인 선택이 될 수 있습니다.,0.609710894
E,E 컴퓨터는 장시간 인터넷 방송을 시청해도 발열이나 끊김 문제가 없었습니다.,0.314343237
A,휴대용'이라는 단어에 대한 모욕입니다. 이걸 들고 다니는 건 고행입니다.,0.635751251
E,E 컴퓨터는 가볍고 단순한 용도로 쓰기에 딱 좋습니다.,0.720852633
A,충전기 무게가 본체 무게와 맞먹습니다. 세트로 들고 다니면 헬스장에 갈 필요가 없습니다.,0.785491982
E,E 컴퓨터는 인터넷 강의용으로 추천할 만합니다.,0.518285161
C,C 컴퓨터는 전반적으로 성능과 가격의 균형이 잘 맞습니다.,0.503884866
B,B 컴퓨터는 SSD 2TB 용량 덕분에 대형 게임과 영상 파일을 함께 저장해도 여유롭습니다.,0.737788081
B,B 컴퓨터는 다중 작업에서도 끊김이 없습니다.,0.00341135958
D,D 컴퓨터는 합리적인 구성 덕분에 가격 대비 만족도가 높습니다.,0.748387826
C,C 컴퓨터는 32GB RAM이라 다중 작업 환경에서도 끊김 없이 부드럽습니다.,0.0652803183
C,C 컴퓨터는 전반적으로 만족도가 높습니다.,0.757504077
C,C 컴퓨터는 게이밍 성능이 기대 이상으로 좋습니다.,0.384321436
E,E 컴퓨터는 기본적인 멀티태스킹에 충분합니다.,0.211487357
D,D 컴퓨터는 소프트웨어 개발용으로 사용하기에도 무난합니다.,0.568763936
B,B 컴퓨터는 부팅과 프로그램 실행 속도가 빠르다는 점이 인상 깊습니다.,0.897978997
D,D 컴퓨터는 중급 게이머에게 적합합니다.,0.108061923
E,E 컴퓨터는 SSD 256GB 덕분에 부팅이 수 초 만에 완료되어 매우 만족스러웠습니다.,0.141588703
C,C 컴퓨터는 로딩 속도가 굉장히 빠릅니다.,0.135239647
D,D 컴퓨터는 SSD 512GB 용량으로 주요 프로그램과 게임 설치에는 충분했습니다.,0.200956365
E,E 컴퓨터는 학생 과제용으로 활용하기에 부족함이 전혀 없었습니다.,0.00278170161
B,B 컴퓨터는 64GB RAM으로 멀티프로그램 실행에도 전혀 무리가 없었습니다.,0.853402877
B,B 컴퓨터는 발열과 소음 관리가 잘 되어 쾌적합니다.,0.249128962
B,B 컴퓨터는 RTX 4080 Super 덕분에 그래픽 품질이 놀랍습니다.,0.883066083
A,10년 전 재고 부품을 긁어모아 조립한 듯한 끔찍한 디자인. 촌스러움을 넘어 혐오스럽습니다.,0.902051134
A,플라스틱이 울고 틈이 벌어져 있습니다. 언제 폭발할지 몰라 불안합니다.,0.322649707
D,D 컴퓨터는 추가 업그레이드로 더 오래 쓸 수 있는 여지가 있습니다.,0.284355546
B,B 컴퓨터는 장시간 사용해도 안정적입니다.,0.0328428408
B,B 컴퓨터는 전문가와 게이머 모두를 만족시킬 수 있는 제품입니다.,0.202184438
E,E 컴퓨터는 발열이 적어 여름철에도 시원하게 사용할 수 있었습니다.,0.189542565
D,D 컴퓨터는 SSD 512GB 용량이 적당합니다.,0.577952799
C,C 컴퓨터는 소음이 적어 쾌적합니다.,0.69590726
A,"USB를 꽂으려면 힘겨루기를 해야 합니다. 너무 빡빡하거나, 아니면 너무 헐거워 툭 빠집니다.",0.560015476
C,C 컴퓨터는 최신 AAA 게임도 옵션 타협 없이 실행할 수 있었습니다.,0.475594388
C,C 컴퓨터는 영상 편집 속도가 눈에 띄게 빨라 효율적인 작업이 가능했습니다.,0.920040236
B,B 컴퓨터는 그래픽 디자인 작업에서 디테일 표현이 탁월했습니다.,0.882564162
E,E 컴퓨터는 RAM 8GB라 일상적인 멀티태스킹에 충분히 대응할 수 있었습니다.,0.0914305006
A,고객센터는 전화 연결이 안 됩니다. 고장 나면 그냥 버리라는 뜻입니다.,0.341604634
D,D 컴퓨터는 RAM 16GB 구성이 기본 멀티태스킹에 무리가 없었습니다.,0.600789324
A,"이걸로 할 수 있는 건 아무것도 없습니다. 문서 작업도, 웹서핑도 불가능합니다. 유일한 용도는 '분노 유발 장치'입니다.",0.0560461409
D,D 컴퓨터는 적당한 성능과 합리적 구성이 장점입니다.,0.657056808
B,B 컴퓨터는 영상 인코딩 시간을 크게 줄여 작업 효율을 높였습니다.,0.856735656
D,D 컴퓨터는 RTX 3060 덕분에 대부분의 게임이 원활합니다.,0.870923699
C,C 컴퓨터는 RTX 4070 Ti 덕분에 그래픽이 생생합니다.,0.128253576
E,E 컴퓨터는 전기세 부담이 적습니다.,0.572649597
C,C 컴퓨터는 게임과 업무 모두 원활하게 돌아갑니다.,0.154533748
A,"이걸 만든 것도 죄지만, 이걸 '정상 제품'이라고 판매한 것은 더 큰 죄악입니다.",0.208277023
E,E 컴퓨터는 가격 대비 훌륭한 성능을 보여줍니다.,0.424049237
E,E 컴퓨터는 장시간 사용해도 안정적입니다.,0.173528001
D,D 컴퓨터는 디자인 작업도 무리 없이 소화합니다.,0.401785961
B,B 컴퓨터는 발열 관리가 잘 되어 장시간 고사양 게임을 즐겨도 안정적이었습니다.,0.279800409
C,C 컴퓨터는 전문가가 아니더라도 누구나 만족할 만한 성능입니다.,0.0508549708
A,"이걸 사는 순간, 당신의 시간, 돈, 그리고 정신 건강을 모두 쓰레기통에 버리는 것과 같습니다.",0.13293265
A,이걸 돈 주고 산 내가 가장 큰 피해자입니다.,0.417655531
D,D 컴퓨터는 일반적인 작업에서는 전혀 답답함이 없었습니다.,0.645440158
B,B 컴퓨터는 부팅 속도가 번개처럼 빠릅니다.,0.702758335
